x_1 x_2 y
-0.5189919548963513 -0.394769130382633 -1
0.2856806442207009 -0.7452754091362753 -1
-0.20540065669153992 -0.52169422813533 -1
1.41995066221039 -0.09310070177258682 1
-0.5535222432632947 0.9264578248296867 -1
0.30020591469510416 0.4470849450501937 -1
1.4183972510954033 0.35547315689447434 1
-0.7406936488414808 -0.5612279555556833 -1
0.5457019901655985 -1.4355269685190732 1
0.05664649417338234 -1.1482620533488765 -1
-1.0287061361919616 0.7155822718069585 1
-1.013242497109605 -1.1381858182676152 1
0.03938737600462317 0.8651440626654867 -1
-1.5863970281957707 0.6164928612253292 1
0.393565849934794 0.026960506641244806 -1
-0.18237888649187775 -0.4592204151843403 -1
1.1102895196679494 1.3689652261896457 1
1.5860031486520414 0.8452386989366084 1
0.9501539660561835 -0.16623393331171268 1
0.28425324429732285 0.6736091024130092 -1
-0.9925696514728268 0.5067275114429739 1
-0.411428058465131 -0.2699669975950008 -1
0.595078900427991 1.69571038423736 1
1.0534020615186446 -1.3079705565692354 1
0.0059478932857427854 -0.35539580065938237 -1
1.0180619095584995 -0.4238586405934325 1
-0.2886761695545919 0.30658708811678037 -1
0.761079919575398 0.06332840476758567 -1
-0.34185189814820505 -0.04994315913640749 -1
-0.42021588762059436 -0.11009321450363026 -1
-0.2434094266136517 0.6315978503292035 -1
0.7195952331130333 -1.052768305002214 1
0.6182840917001295 0.04353746482605733 -1
-0.5795538977232844 -1.9867549478958566 1
-0.14715671928148513 -1.0372766494539198 -1
1.0752760432610562 -0.31780595045158055 1
-0.3669184944390323 -0.18724345717331564 -1
-0.7065187213179118 1.816626245882874 1
0.059719354872446596 -0.04493571051374006 -1
0.6484383444585924 -0.24206376847320454 -1
0.5254659524732166 0.3382139825250452 -1
-0.13065479431531737 0.6097699428629854 -1
0.005955048391022748 -0.004419609141474273 -1
0.3861393500396059 0.6351925452356839 -1
1.1394206775249085 1.038553021080761 1
-0.21741379402785052 0.5612099560008593 -1
-0.29251252684002316 0.162837188977285 -1
1.487174826751723 0.9842975129730498 1
0.6695885718252522 0.37392245887746384 -1
-1.3724860855376753 1.267094760464279 1
1.58506657478046 1.5146648444651711 1
-0.7684255392228515 0.6620249625467741 1
-0.01947646500922165 0.43372116030551 -1
-0.4476024967640488 0.8957715714726038 -1
0.10073176715985248 0.41293217894270245 -1
0.6194921491222531 1.2968429413217155 1
-1.9247533489514486 -0.5981342221329519 1
-1.5322986345418224 -0.65280144258925 1
-0.5840462959553796 1.0004570628700882 1
-0.3605569935891097 -0.8130732557292809 -1
0.21289523153517942 0.3322882945328077 -1
0.2872502204960304 -1.1700951925736958 1
-0.4662402349712252 0.9259823035207443 -1
