x_1 x_2 y
0.8413093591170897 0.8546956020298315 1
-0.26302094143068105 0.6254761572192092 1
0.7206712312760726 0.3456208258507465 1
-1.4569175995723995 0.36828359573715863 -1
-1.294651849107711 0.4585689853207128 -1
0.4105117864455244 -1.3566027974889154 -1
0.1027254158955543 0.21175858860090227 1
-0.773053819316722 0.15152065034608883 -1
0.45304529386028863 1.568695659888473 1
0.2975992420311327 -0.8812103752679697 -1
-0.5461303825678431 1.3119745316057874 1
0.23015588812822116 -0.13219794922392397 1
-0.7660436037222195 -0.6496784018903062 -1
0.6294099949463736 -0.32985576875667616 1
-0.1966861784710143 0.5840975508692524 1
0.7079938225199254 0.8283599817058287 1
-0.8552870720256698 0.11964554311534593 -1
-0.1709149421529737 -0.1607682843502545 -1
-0.8738038365915202 -1.2887649519867803 -1
-0.11649497793144684 -0.7804931384031465 -1
1.0837754321880435 -0.17016696919707375 1
0.3350720614826033 0.5651954826091969 1
1.0195466975783232 0.6434593571353893 1
1.322966113426567 -1.2346599454941252 1
-1.6393030319186737 0.7443419942973565 -1
1.2420544609047588 -1.4272311786714713 -1
0.12855796366558983 0.43235587687994237 1
-1.2985929240454614 -0.2263465226309539 -1
-1.191486768601992 0.08305376788900712 -1
-0.5777581339846849 -1.6646094452718037 -1
-0.17172488879899275 -0.9962386075709135 -1
0.3737198449922677 0.8363024358315041 1
-0.8078331762951876 -1.8290509377420912 -1
-0.3972871702002497 -0.16630448386090435 -1
-0.8659083378808339 0.020674216928940163 -1
-0.3138528937634829 0.028805212993026522 -1
3.283571064807115 -0.7155430846442288 1
-0.9113686278846039 -0.7364297909347601 -1
0.1262263936990875 0.526484949562319 1
-0.13240790522563242 -0.24253495381701254 -1
-0.6268423010795132 -1.7943467018029713 -1
2.149866176421999 -0.9299077000554742 1
-0.9063063445000574 -1.0918396930215966 -1
0.5937048312476928 0.1298887519998159 1
-0.6449889956432553 1.9346364458616006 1
-0.39243766459730134 0.28944559981040713 -1
-1.151891319700738 -1.2673626177047579 -1
-1.2752943656046265 0.2900769058231248 -1
0.5480106552084237 0.6873843185610262 1
-1.9005925927691103 -0.9906173609053891 -1
2.553149297444501 -0.6786813817391292 1
1.0255190851097493 -0.47963558265418466 1
0.39590013767819265 1.0907331125825765 1
-0.9210901517495954 0.6432681501947264 -1
0.5467613293458438 0.7847729242846477 1
-0.9998845377103172 -0.503188193108963 -1
-0.9038825304421823 1.1405342306854955 1
-0.649258352327813 -0.42537166646913427 -1
-2.039422723567804 0.5105409913127875 -1
-0.8334538323495341 0.4468021647958321 -1
1.2087010934451123 1.0273218544295497 1
-0.13611631855554354 0.6293924958026531 1
-0.4256667112643379 -0.40955660460938825 -1
-1.475228830379187 -1.2641313382237351 -1
0.07275282426412037 0.4404682783397885 1
0.045771323240988926 -1.384165410687848 -1
-2.740271669451471 1.5988277888104363 -1
-0.20246981082782514 0.44200333850750095 1
-2.5921510254073077 -0.8106075763802297 -1
1.6446164632526217 0.974438670937772 1
0.9417564145746548 0.7293059192305941 1
-0.15501779445804856 -0.425599585472279 -1
-0.02661162567640931 0.3823218006812056 1
-0.030478260380548836 -0.2884485811092098 -1
0.691746236797609 1.4436543913617237 1
0.24394933517618872 -0.2134305488110189 1
-0.3018191751929741 1.7732000034658497 1
-1.546372723184817 0.824033856664273 -1
-0.5606228411874992 0.22610908838995863 -1
-0.5232807390956868 -0.6827343801461108 -1
0.6122436837640569 -1.9861964807848427 -1
-0.5880952364087647 -0.17174713214460166 -1
-1.3503116852936854 0.059610323874917354 -1
0.10261376150738333 0.455793831902563 1
-1.3184383722799666 0.3388165256360159 -1
0.7564604371785217 -0.43851819974051665 1
0.6235280269127417 -2.619118764062134 -1
-0.8078434321601213 0.5797636055666233 -1
-0.022553275267254203 0.2026279662794749 1
-1.5170991113119607 0.5005568306132532 -1
2.063224953186941 -0.5837321935772265 1
1.4523797235272329 -1.3408635618502804 1
0.6941756382529005 0.7005173593990691 1
0.5782614327733174 -0.7930072700205596 -1
0.37658488341800056 0.15004847944524327 1
-0.3577826732149525 1.0090613423108 1
0.4571614717251421 1.4838018608760495 1
-1.3054792527691652 -0.14719453942697633 -1
0.3785327421608715 0.8776241071553426 1
-0.8554466625662053 -1.4347929372633925 -1
0.8507460758342308 -0.2483219737083714 1
-1.760924874642359 -1.3384033651323155 -1
-2.220487665104675 0.9712295607807702 -1
-0.7008060088702033 -1.4605480246106644 -1
-3.0692117198987767 -0.6740766476345705 -1
-0.2394672233421018 0.14447992024033368 -1
2.0711326383929793 1.1510623496360277 1
0.29720222031107263 -0.703010137937829 -1
-1.91373986347324 0.020126985440339352 -1
1.0101801666996983 -1.470898366095342 -1
-0.5504605219934995 0.15821202536541037 -1
0.7894561003120351 -0.6102505495181527 1
0.17048789582937116 -0.8554096948935738 -1
0.9974512305245415 0.24741173263114277 1
0.6695808590643252 -0.4490625463476796 1
-0.34607172083021087 -0.37855683575599247 -1
-0.41661719491819915 1.083382252042884 1
0.4081729992115451 -0.11111408323994695 1
0.5379699265876543 -1.0254416104705413 -1
-0.7586380844959681 0.23426077051794675 -1
